HK17;11;128-bits KEM - HK17-O-128 - 16-bits version;32;(9194, 206, 6364, 5745, 9833, 50482, 38458, 3789);(45028, 63018, 2296, 5880, 37474, 28657, 51239, 36214);41;237;148;178;[(6644, 31), (5040, 30), (61370, 29), (12795, 28), (17287, 27), (63706, 26), (41646, 25), (46340, 24), (1921, 23), (47071, 22), (44088, 21), (16018, 20), (24969, 19), (21827, 18), (57224, 17), (6922, 16), (51018, 15), (16578, 14), (29694, 13), (3097, 12), (31072, 11), (5179, 10), (64353, 9), (61860, 8), (28359, 7), (56662, 6), (6697, 5), (24569, 4), (35482, 3), (65237, 2), (28476, 1), (10344, 0)];[(45484, 31), (43593, 30), (20220, 29), (50558, 28), (16927, 27), (21591, 26), (37282, 25), (46944, 24), (62387, 23), (53584, 22), (16484, 21), (25618, 20), (48317, 19), (56745, 18), (43170, 17), (60965, 16), (13722, 15), (14440, 14), (10010, 13), (61886, 12), (61744, 11), (41327, 10), (62647, 9), (41447, 8), (30967, 7), (40175, 6), (38901, 5), (37312, 4), (57203, 3), (4914, 2), (27101, 1), (19027, 0)];(55417, 33585, 28276, 17968, 38230, 691, 4777, 1074);(52319, 48171, 55375, 22343, 27795, 34979, 58843, 50225);(46266, 17740, 25858, 14318, 20153, 34151, 46129, 21794);(46266, 17740, 25858, 14318, 20153, 34151, 46129, 21794)
HK17;12;128-bits KEM - HK17-O-128 - 16-bits version;32;(34952, 41922, 60739, 48285, 1207, 42228, 43099, 24318);(34003, 47080, 27885, 1999, 49723, 60480, 49090, 3175);116;88;221;207;[(30260, 31), (5685, 30), (39405, 29), (57373, 28), (12803, 27), (16133, 26), (23072, 25), (44905, 24), (41421, 23), (22007, 22), (58640, 21), (41140, 20), (58155, 19), (8119, 18), (7511, 17), (20193, 16), (21372, 15), (24248, 14), (64923, 13), (25838, 12), (1650, 11), (64939, 10), (27559, 9), (46373, 8), (25169, 7), (20210, 6), (18270, 5), (40825, 4), (35024, 3), (20117, 2), (56210, 1), (56194, 0)];[(35472, 31), (27685, 30), (56604, 29), (36242, 28), (6915, 27), (7378, 26), (32473, 25), (19499, 24), (48625, 23), (63272, 22), (46239, 21), (59298, 20), (4452, 19), (53304, 18), (56623, 17), (59415, 16), (23371, 15), (26934, 14), (2456, 13), (35793, 12), (42802, 11), (39466, 10), (47638, 9), (27048, 8), (28040, 7), (23835, 6), (58092, 5), (53356, 4), (60732, 3), (35064, 2), (62371, 1), (4183, 0)];(45718, 9855, 34023, 53334, 7996, 54988, 37769, 5709);(453, 52429, 25685, 43965, 63626, 2347, 18680, 51416);(63521, 46908, 32767, 56355, 51814, 40280, 33702, 58494);(63521, 46908, 32767, 56355, 51814, 40280, 33702, 58494)
HK17;13;128-bits KEM - HK17-O-128 - 16-bits version;32;(17823, 38323, 46797, 38748, 51216, 13340, 9089, 25454);(9530, 57217, 31664, 26099, 40217, 6360, 63819, 1007);44;197;122;250;[(46806, 31), (56265, 30), (60009, 29), (55571, 28), (41318, 27), (17937, 26), (4106, 25), (4353, 24), (33658, 23), (63873, 22), (60237, 21), (50856, 20), (61358, 19), (62267, 18), (21265, 17), (24734, 16), (39323, 15), (63557, 14), (15682, 13), (26690, 12), (54330, 11), (11222, 10), (58217, 9), (5129, 8), (13256, 7), (65278, 6), (33579, 5), (46407, 4), (33951, 3), (24677, 2), (6171, 1), (3293, 0)];[(59172, 31), (26037, 30), (12872, 29), (38627, 28), (15845, 27), (20364, 26), (1661, 25), (44721, 24), (36469, 23), (14740, 22), (56297, 21), (65, 20), (14428, 19), (30001, 18), (24109, 17), (6450, 16), (9454, 15), (9936, 14), (53714, 13), (13057, 12), (43339, 11), (60918, 10), (50264, 9), (16444, 8), (12514, 7), (15709, 6), (43502, 5), (25410, 4), (45629, 3), (57326, 2), (4008, 1), (18313, 0)];(51450, 65465, 20793, 12740, 10924, 56960, 65350, 64966);(11243, 48981, 4378, 60130, 12051, 33475, 48873, 50642);(59032, 48064, 9816, 47403, 34836, 63952, 49573, 15669);(59032, 48064, 9816, 47403, 34836, 63952, 49573, 15669)
HK17;14;128-bits KEM - HK17-O-128 - 16-bits version;32;(61281, 41420, 34314, 63108, 52764, 32776, 62435, 147);(3945, 51371, 60705, 29607, 20903, 13160, 53896, 43314);144;13;5;127;[(43499, 31), (15061, 30), (8471, 29), (11484, 28), (61807, 27), (8431, 26), (10866, 25), (42843, 24), (1183, 23), (37210, 22), (30080, 21), (28725, 20), (31229, 19), (46004, 18), (46959, 17), (59031, 16), (28808, 15), (54118, 14), (40210, 13), (44569, 12), (29970, 11), (13310, 10), (38464, 9), (64506, 8), (59176, 7), (48949, 6), (58471, 5), (21765, 4), (29101, 3), (22571, 2), (47624, 1), (24901, 0)];[(55281, 31), (5131, 30), (39708, 29), (49752, 28), (24791, 27), (47683, 26), (50753, 25), (37424, 24), (24982, 23), (1131, 22), (18613, 21), (20424, 20), (47827, 19), (27273, 18), (14621, 17), (15912, 16), (39579, 15), (45505, 14), (62680, 13), (63032, 12), (16329, 11), (12060, 10), (11240, 9), (34474, 8), (28604, 7), (35818, 6), (18165, 5), (22558, 4), (52390, 3), (12825, 2), (10904, 1), (13199, 0)];(29585, 7860, 63495, 37494, 15971, 56343, 27404, 48016);(42255, 60808, 57365, 2185, 33023, 61526, 40228, 54544);(57713, 41665, 34218, 54750, 7091, 18277, 45469, 17440);(57713, 41665, 34218, 54750, 7091, 18277, 45469, 17440)
HK17;15;128-bits KEM - HK17-O-128 - 16-bits version;32;(7116, 7813, 12802, 21106, 32214, 18226, 56238, 22592);(19909, 4595, 24513, 40800, 5993, 22486, 45113, 50032);193;234;133;176;[(62467, 31), (29938, 30), (48670, 29), (43126, 28), (49458, 27), (47815, 26), (55711, 25), (35931, 24), (8131, 23), (63808, 22), (11996, 21), (61696, 20), (34789, 19), (33644, 18), (15658, 17), (50231, 16), (7513, 15), (48714, 14), (64403, 13), (8137, 12), (16648, 11), (3154, 10), (39502, 9), (31219, 8), (30680, 7), (33561, 6), (14168, 5), (53976, 4), (56728, 3), (35640, 2), (14852, 1), (19946, 0)];[(4621, 31), (27464, 30), (27516, 29), (47106, 28), (53095, 27), (58471, 26), (23798, 25), (64748, 24), (47052, 23), (38662, 22), (1211, 21), (42922, 20), (4473, 19), (21152, 18), (34056, 17), (285, 16), (5979, 15), (2816, 14), (18388, 13), (16701, 12), (12360, 11), (47560, 10), (3808, 9), (7341, 8), (42397, 7), (1120, 6), (5276, 5), (52740, 4), (4274, 3), (11726, 2), (56508, 1), (53301, 0)];(39522, 48007, 51205, 31428, 32092, 23179, 10721, 20202);(32118, 49576, 2675, 32018, 18774, 23276, 13170, 60109);(6122, 53607, 34704, 21132, 52389, 55533, 9617, 57793);(6122, 53607, 34704, 21132, 52389, 55533, 9617, 57793)
HK17;16;128-bits KEM - HK17-O-128 - 16-bits version;32;(40102, 48624, 27236, 50175, 25814, 18074, 39552, 6754);(29359, 6253, 9201, 61278, 61567, 63348, 35139, 27041);242;44;232;146;[(38212, 31), (58671, 30), (44581, 29), (63601, 28), (44597, 27), (3438, 26), (39198, 25), (29984, 24), (62384, 23), (33226, 22), (25131, 21), (26802, 20), (4477, 19), (64883, 18), (47398, 17), (57426, 16), (60084, 15), (3796, 14), (62796, 13), (46915, 12), (54639, 11), (27979, 10), (44647, 9), (41164, 8), (58329, 7), (32388, 6), (18958, 5), (35672, 4), (33918, 3), (9159, 2), (5510, 1), (39706, 0)];[(44297, 31), (44457, 30), (20450, 29), (24513, 28), (21908, 27), (35896, 26), (51225, 25), (55359, 24), (29492, 23), (44848, 22), (59941, 21), (60828, 20), (6625, 19), (47015, 18), (64570, 17), (25395, 16), (8925, 15), (60276, 14), (6340, 13), (24684, 12), (1718, 11), (18922, 10), (42010, 9), (53873, 8), (41818, 7), (53368, 6), (26596, 5), (48185, 4), (63050, 3), (64144, 2), (55742, 1), (6195, 0)];(41606, 58996, 36582, 41061, 30049, 40507, 13445, 60453);(8051, 55970, 37564, 58494, 51090, 14182, 59684, 6061);(9443, 31171, 978, 42521, 24573, 4603, 40982, 24942);(9443, 31171, 978, 42521, 24573, 4603, 40982, 24942)
HK17;17;128-bits KEM - HK17-O-128 - 16-bits version;32;(12053, 43894, 15481, 38848, 65516, 61747, 35747, 25725);(36783, 7929, 36013, 4669, 36806, 39261, 37823, 56324);154;3;88;222;[(6987, 31), (14968, 30), (24534, 29), (32235, 28), (42999, 27), (55877, 26), (41395, 25), (41889, 24), (22512, 23), (4651, 22), (35622, 21), (47029, 20), (13552, 19), (56154, 18), (63213, 17), (9884, 16), (60523, 15), (14700, 14), (44364, 13), (45547, 12), (39834, 11), (20542, 10), (26706, 9), (63201, 8), (60140, 7), (60904, 6), (3067, 5), (20159, 4), (56252, 3), (58490, 2), (54524, 1), (31965, 0)];[(40876, 31), (24545, 30), (21040, 29), (7074, 28), (21832, 27), (18424, 26), (50593, 25), (10862, 24), (36684, 23), (52948, 22), (21190, 21), (40479, 20), (1457, 19), (55190, 18), (61118, 17), (26797, 16), (9937, 15), (21389, 14), (55700, 13), (50254, 12), (52438, 11), (4923, 10), (8077, 9), (42573, 8), (5223, 7), (1389, 6), (33269, 5), (55240, 4), (5209, 3), (15419, 2), (59976, 1), (33172, 0)];(58205, 44884, 65506, 17383, 12710, 48847, 14383, 60165);(7979, 44831, 31305, 23697, 59765, 58755, 10084, 2415);(38626, 48177, 44398, 32704, 8155, 31884, 40762, 45948);(38626, 48177, 44398, 32704, 8155, 31884, 40762, 45948)
HK17;18;128-bits KEM - HK17-O-128 - 16-bits version;32;(21152, 20091, 6682, 50621, 20386, 13996, 33882, 16863);(4610, 55574, 11216, 5284, 5172, 63896, 608, 45347);73;10;207;216;[(13837, 31), (63571, 30), (40195, 29), (13223, 28), (37290, 27), (63233, 26), (25894, 25), (7016, 24), (47902, 23), (25452, 22), (37699, 21), (48169, 20), (49835, 19), (50566, 18), (62199, 17), (11080, 16), (59310, 15), (26287, 14), (52223, 13), (27428, 12), (24455, 11), (52856, 10), (24844, 9), (2413, 8), (63533, 7), (1413, 6), (16925, 5), (55930, 4), (63563, 3), (44215, 2), (21180, 1), (47395, 0)];[(57562, 31), (52176, 30), (8038, 29), (64437, 28), (46103, 27), (59595, 26), (2290, 25), (9201, 24), (39363, 23), (9897, 22), (4373, 21), (11151, 20), (29121, 19), (65246, 18), (23495, 17), (42297, 16), (196, 15), (5154, 14), (40736, 13), (7363, 12), (8549, 11), (49954, 10), (59409, 9), (18459, 8), (4186, 7), (63141, 6), (40437, 5), (4054, 4), (57874, 3), (45230, 2), (44993, 1), (55887, 0)];(8141, 33637, 48464, 14424, 20673, 35102, 25850, 33904);(61089, 47193, 27337, 21055, 48937, 56198, 34778, 10528);(12348, 7960, 37682, 1338, 8975, 40592, 19596, 43729);(12348, 7960, 37682, 1338, 8975, 40592, 19596, 43729)
HK17;19;128-bits KEM - HK17-O-128 - 16-bits version;32;(61147, 23994, 43267, 38585, 26263, 21877, 60063, 19751);(57850, 30848, 26101, 53948, 2773, 2769, 59125, 738);78;220;163;171;[(64349, 31), (21188, 30), (30961, 29), (48672, 28), (55147, 27), (52902, 26), (45052, 25), (14802, 24), (37794, 23), (25177, 22), (10627, 21), (43477, 20), (1151, 19), (3000, 18), (23384, 17), (24243, 16), (51284, 15), (35796, 14), (29999, 13), (38174, 12), (4760, 11), (24556, 10), (26319, 9), (33945, 8), (26748, 7), (50703, 6), (641, 5), (14144, 4), (29226, 3), (21713, 2), (50247, 1), (8995, 0)];[(27958, 31), (40719, 30), (60311, 29), (9148, 28), (63949, 27), (41561, 26), (4847, 25), (15127, 24), (26258, 23), (11784, 22), (61697, 21), (36884, 20), (19568, 19), (35519, 18), (11880, 17), (31756, 16), (17050, 15), (34597, 14), (24240, 13), (14553, 12), (20348, 11), (26322, 10), (18830, 9), (62074, 8), (31000, 7), (15287, 6), (3197, 5), (42355, 4), (55606, 3), (28211, 2), (56911, 1), (46904, 0)];(46309, 8649, 59291, 39231, 63788, 50201, 1543, 33467);(18746, 26929, 52120, 49109, 19472, 32398, 747, 26025);(47055, 55462, 24260, 53326, 13337, 9077, 43803, 50481);(47055, 55462, 24260, 53326, 13337, 9077, 43803, 50481)
HK17;20;128-bits KEM - HK17-O-128 - 16-bits version;32;(22530, 15536, 37929, 29243, 14268, 49887, 12354, 50353);(3342, 35269, 1985, 8985, 9210, 51999, 32806, 25480);172;92;142;63;[(9614, 31), (2598, 30), (40295, 29), (56945, 28), (24548, 27), (58858, 26), (46870, 25), (48950, 24), (22575, 23), (38036, 22), (39253, 21), (18664, 20), (48302, 19), (33331, 18), (64279, 17), (12262, 16), (57013, 15), (22420, 14), (1192, 13), (62932, 12), (40302, 11), (57070, 10), (32706, 9), (3880, 8), (32543, 7), (44588, 6), (40126, 5), (36441, 4), (35270, 3), (20476, 2), (36276, 1), (17518, 0)];[(54478, 31), (1408, 30), (26612, 29), (14165, 28), (63612, 27), (50099, 26), (20842, 25), (3930, 24), (11317, 23), (59358, 22), (58957, 21), (35890, 20), (48802, 19), (42691, 18), (29922, 17), (33967, 16), (16772, 15), (26101, 14), (50868, 13), (36268, 12), (4720, 11), (8382, 10), (27004, 9), (38539, 8), (4974, 7), (41918, 6), (22362, 5), (8274, 4), (49804, 3), (32412, 2), (45372, 1), (2054, 0)];(58498, 2784, 64636, 20023, 46402, 55309, 61335, 7070);(12111, 23032, 15414, 26859, 11607, 41848, 29674, 52563);(49871, 29369, 26439, 5964, 2803, 52816, 32315, 534);(49871, 29369, 26439, 5964, 2803, 52816, 32315, 534)
